Date,Latitude,Longitude,Elevation,Rainfall_mm,Temperature_C,Humidity_%,Wind_Speed_kmh,Pressure_hPa,Soil_Moisture_%,Slope_deg,Rock_Type,Soil_Type,Vegetation_Density,Drainage_Density,Earthquake_Magnitude,Tremors_Detected,Deforestation_Rate_%,Mining_Activity,Urban_Development,Landslide_Occurrence
2008-03-15,25.956386855186985,84.51058654321139,2173.477775221612,486.5644395728205,31.101561763741486,72.83337892959113,8.037682076469704,1095.9192357485272,75.57442149483472,52.95607392973637,Limestone,Clay,0.984610152995787,0.9026697348370466,4.2122370865640715,0,89.90918211709501,0,0,1
2022-10-28,27.585589654284597,83.25484285953735,2831.551166889696,115.59832716564117,31.847304599648687,61.31651702409443,28.28584385340151,943.1516773138271,70.02172232106818,16.56069678712554,Shale,Clay,0.7978651539180119,0.7132255115425353,4.082149904762863,1,61.22116511536636,1,0,0
2018-01-26,29.540418435299273,81.99177660982954,1511.1992382698868,66.50649203752057,22.649040454413942,14.895177300019899,23.245593134699078,940.8032476602093,67.47244114175558,39.23380708450831,Sandstone,Sandy,0.5469826100973676,0.04391150154717438,1.6264526806610644,0,50.10008729924821,0,1,0
2023-05-28,29.021872070688502,80.41734647590978,2648.980978118463,428.52732623649763,8.186518585590363,73.8170836611668,39.09543344394173,923.4066691273625,78.22742117946984,26.821751935700906,Limestone,Loamy,0.035579490308544015,0.9028144864518591,2.067749870773157,1,69.97029489250667,0,0,0
2022-03-20,25.329149216815768,81.45352427952191,2772.935746849202,58.90039588073953,15.773199306810273,81.1004257183387,27.264364624644088,1087.7986977566497,83.02629452004342,12.519886650738545,Granite,Loamy,0.07224647626592151,0.15351981718148655,3.8974042898954724,0,89.13741471832002,0,0,0
2009-01-29,28.46286400038791,82.71863367415082,2760.351180830689,48.728054289751746,26.601521219707426,98.42251877165856,21.478660615372537,976.3698191882031,89.82029870333109,26.234865297001846,Limestone,Sandy,0.6053042802742973,0.2394668416316973,1.1380802726730326,1,32.96726609215928,0,0,0
2018-12-24,27.859487612294767,81.37817685008098,2577.115707270954,161.71256709476788,-1.8811151080114232,47.451489979244755,26.446552919431948,1084.7961598456368,60.99311971524758,27.893373138583225,Sandstone,Loamy,0.8400571510949122,0.8390262424117642,1.7636396416286106,0,49.98387816791777,0,0,0
2019-10-18,29.537315881732127,81.10617673958951,1516.497904103126,317.66425329847976,9.962368974765628,55.263841115873554,24.52837529393198,1077.8870987726564,39.35928032149339,39.574910501630974,Basalt,Sandy,0.51655159574737,0.6259261329144532,5.631596621564696,0,4.654184814667417,0,1,1
2016-06-16,25.612407084251487,82.63696757043924,897.2687049518358,355.37318688934783,32.00663654091273,88.73806029728406,46.75889268110488,908.7951412644701,8.989625721479566,13.441950763730869,Sandstone,Clay,0.8723918663821707,0.4064090374488064,1.7621799714499526,0,78.00307282884148,1,1,1
2010-12-07,27.670180566023284,80.84910172947868,1334.8908908611147,440.6193919136979,13.2712844011158,34.227758171552495,15.594387293762967,955.9542321522644,72.24164100572999,7.054393536949016,Basalt,Silty,0.4017685694947488,0.8155561427601309,4.307721682893444,1,7.071941882021237,0,0,0
2008-10-05,29.397313467559464,84.00205031662551,2418.2214232452325,270.455762979553,23.110060509195964,27.022836945388377,1.867447693831925,960.5045795559469,14.120758607224715,38.32945355596074,Granite,Clay,0.9204781849045521,0.3457109100793282,4.223004356537772,0,42.0512511048445,0,0,0
2021-03-30,27.050118933708717,82.4218407567133,1082.2137783249382,196.7088933804877,-0.6649533889128332,21.961924577737413,33.09983770985356,955.4694114063473,86.85198281354842,8.597426807578751,Basalt,Sandy,0.8903817188294513,0.41427040747752764,6.665733673368508,0,71.76291568727083,0,1,0
2020-05-18,27.409974588664333,82.86931386981325,1695.680162064931,179.41688091723256,29.967068883282344,98.04269918653516,30.192156041641805,985.0671625713927,40.58746362538449,13.462696629544753,Shale,Sandy,0.6285305280561451,0.015842839789409258,3.7865809930159333,1,44.02763987093245,0,0,0
2012-09-08,25.352303388334793,80.73691633798674,1913.49879496168,423.45136423873697,-0.4790529528241141,34.33233119883134,45.49846547941576,999.8615706304993,87.61365791728302,58.9808541379587,Limestone,Clay,0.8986013491997382,0.754999269619454,3.245646924875224,1,47.02705503463983,0,0,1
2015-03-04,26.390718202244553,81.62288167814684,2009.6464060946882,361.90765474133275,33.768636452624065,78.16550498456519,5.873830868179936,1051.6398850112503,51.84746298933969,6.252123604492048,Limestone,Clay,0.5373695501720297,0.17660968423893175,2.3491837578602057,0,86.85875085800609,0,0,0
2018-05-19,26.622533245844735,82.05044841630577,2839.3138709469968,452.71450686256964,-0.20295297996403416,50.47004390309539,26.13228104525151,953.5405795293201,45.34831103924638,40.32523339830566,Shale,Silty,0.10300614023561283,0.18083845871319493,1.4272591424561782,0,38.75263460696233,0,1,1
2018-04-01,29.725612243724434,84.04106415258252,2153.732551035794,482.01772786580705,35.09017434263545,31.65178372341347,7.538552501539381,959.7493310422695,36.35700024912649,12.63537558682202,Sandstone,Clay,0.7398090299107825,0.056097934458188115,1.9861345205568268,0,97.92765676519116,0,0,0
2006-07-18,26.413336802705796,83.85079761543076,2465.7470401932555,150.02541804190372,11.36964434022168,92.20004196462757,22.78544848575174,1019.721127325472,6.134705949630471,50.16473100910243,Granite,Loamy,0.6430331077951368,0.6249516782145823,6.723603924131993,0,71.34115649306868,0,0,0
2010-02-26,27.30434367634826,81.1148873739384,1954.6958697290836,264.83705935041974,23.10388292984389,51.74267515688011,39.968484049129195,935.853791718555,1.1527954706249455,36.997116243583946,Shale,Loamy,0.6796367896189791,0.29280792552148793,6.732803579289611,0,78.03499851575762,1,0,0
2013-06-26,28.3565221178214,83.08089540803503,2583.9507971549083,315.9104036824165,33.094774823730596,60.93598544371879,42.86940181387738,994.6385706134654,50.86892768943711,30.986003870237806,Limestone,Silty,0.0413717585012906,0.2544761905298154,1.3004091223807532,0,16.32219085333333,0,0,1
2013-08-24,25.810916862039388,81.21728178885999,1159.1590326744072,81.92447338822878,-4.539136055424504,30.024413517162248,41.69301801677617,950.1970199501429,90.11076672315632,30.32238805429918,Basalt,Sandy,0.10167704542728317,0.3249556983707391,0.43140269545727117,0,63.26966899038603,0,0,0
2007-12-20,27.432211935709372,84.94123577845123,1024.6941791719732,26.67351696249237,6.956192263283707,39.17370813983919,27.370241675114283,939.598020376385,58.611011196141426,41.901933560642924,Sandstone,Sandy,0.9979309440678972,0.5671733488410861,2.07193825700626,0,22.987389841764315,0,0,0
2007-06-09,28.69269519737954,84.76061939065436,2815.8001218949244,433.88195705765673,35.87522445816366,77.29187985133335,31.698006174905462,1059.1306152614613,86.23778777980647,51.12754264623009,Sandstone,Sandy,0.7671413418588032,0.952114030493351,5.371306328063811,0,21.203001050922666,1,0,1
2005-05-16,29.33427606513533,82.8163236026031,2233.7021908934457,267.7617553776866,12.46792272631654,40.87402953975874,27.578226884803396,1041.4245594287663,99.97542223869209,5.381155222067685,Shale,Clay,0.468048395431525,0.9026781261449951,2.6873532875235204,0,91.10724628517404,0,0,0
2009-07-16,28.131296373312132,83.49451285947072,2178.8139426455527,285.3871081800196,26.786916660893105,55.536269501411134,28.061788943396298,949.9625228684279,17.86167412709212,6.113814957013626,Limestone,Sandy,0.670358413219304,0.027454899058108384,2.0923918719655363,0,22.072936224868613,0,0,0
2016-09-22,28.34526757658474,84.00715191104322,1668.2380965711247,277.4571727139774,1.3005425269076092,20.291992946236185,44.257544426136214,983.0347050298714,65.95765417989541,19.984860840329354,Limestone,Clay,0.8330015248418167,0.30431245650617533,2.6052058943209597,0,67.20137229653935,0,0,0
2024-04-12,25.631417362922846,83.60499210022452,1441.743148233776,377.4803524163452,25.526722063506828,86.50598154880991,10.463644743452761,930.8448123864277,41.690777512689834,45.604425512099326,Granite,Silty,0.9095980949653981,0.39068872426171386,1.5123254886558135,0,15.976408289477684,0,0,1
2016-04-24,29.728882486231736,83.49914345541211,1889.227986196597,72.75097234102162,-1.7077552013280526,76.38234682665515,21.938294020202243,910.6336877445241,20.880513972179816,15.657978094943628,Granite,Sandy,0.8585483038978423,0.005593442252188607,4.395910171290499,0,99.62487176569881,0,1,0
2020-05-08,25.662870387422412,84.79277003974764,801.4158735541678,307.02422038576634,27.27963128941002,78.46703685922303,30.50314251119884,1017.0440407159255,24.090371067086934,27.370231177155983,Shale,Clay,0.544066242563329,0.9350765937395731,4.095253351714829,0,6.495210163310894,0,1,0
2014-06-01,28.873364685908992,82.98228053153642,1636.7814027077693,234.73975578881507,9.571222947405042,26.036667825584622,38.26760742300004,972.7127649855884,24.465361823019126,32.91766598208217,Shale,Loamy,0.9105445507370022,0.48845806798198144,2.4652024995070603,1,27.080560287516033,0,0,0
2023-07-16,26.324081608891593,83.18151335909528,1638.4192611637022,448.47907975386215,15.963144517896986,54.564053748759875,38.09448617128157,941.4502414980932,72.965167183701,25.511429805490806,Limestone,Clay,0.7892572136589793,0.5800480035840859,3.365503678050905,0,81.7827986253715,0,0,0
2008-05-10,29.66796571850626,84.24634375219091,1845.841282360663,259.8104689481627,2.4817081435175083,12.478715079173032,5.862417765747074,922.9212291515051,35.500198915262736,30.55498335555287,Shale,Clay,0.07418764988725968,0.1756893035648459,0.024353355380789088,0,71.63330203836341,0,0,0
2018-08-01,28.599797696847396,83.34945433929204,2086.7140359180057,471.4674870370828,23.253205798039474,38.35801700183855,11.095498269112042,1036.0055605200607,25.573429513042356,48.9311800678668,Sandstone,Loamy,0.10289776300905173,0.33029018514079966,3.7004820909767258,0,87.55970349824405,0,1,1
2007-02-28,28.769068564891846,83.66466311008762,2893.2959149634053,176.62649708995332,10.190543295143812,41.32175686902334,45.57591069051583,954.2920012029094,88.59606505311439,17.605933888231636,Basalt,Silty,0.732814524514531,0.7357752081091856,5.84611454369902,0,63.464869271553766,0,0,0
2008-12-24,26.095295865299416,81.17084343098321,2130.422817729392,483.4473531949953,12.251875272221042,92.23211561830743,17.875964439848737,1081.4777820550428,3.4344619857345937,22.970748409016597,Limestone,Sandy,0.850843840566809,0.009119275396509141,0.9675720618560193,0,63.03841781652305,0,1,0
2015-09-04,27.215199883175803,81.85633462057535,2709.3128798835287,437.57897404588385,24.348681622936134,99.35045190382439,0.13563209641562768,938.5611299524875,73.56176975784085,33.961788026390984,Sandstone,Loamy,0.4429715144058436,0.14960523554260796,6.569585124435259,0,53.27632786949638,0,0,1
2018-10-16,28.089065972946432,80.73650672855946,1890.7596536729095,292.1316448676773,3.0487747550147795,65.59713113948553,9.98985342066584,948.7550231249643,96.05567332595709,52.5801624212778,Basalt,Clay,0.7643757599415515,0.04182034975460458,3.658083826970126,0,45.74837015466445,0,0,0
2018-06-15,28.849868091033006,82.52882721167403,2067.3197065687245,176.85496665951229,33.340400210750964,56.5091875947992,48.47760488322296,1070.3469313038524,62.564327752329376,16.28781589559446,Limestone,Sandy,0.7463556525597328,0.44414116046753327,5.899561141568517,0,39.71389192217581,0,0,0
2005-11-16,25.519796879561948,82.27863700340123,674.592382773924,187.96167872627996,28.267888250929936,49.60800408444453,15.487428314441182,1014.4861451419581,54.81629560911392,33.861517709320395,Limestone,Sandy,0.47309190002061163,0.17690173905597006,2.0417246433456993,0,70.13296730570278,0,0,0
2024-09-08,29.81182658227264,84.98581407139729,833.1593072110389,386.3760432291458,20.997850141217317,11.646661364642604,30.685727444339346,921.6757340108823,6.14465848418787,53.16761180877681,Limestone,Sandy,0.40431891751165805,0.49128242183922555,4.417294046938279,0,29.45824570941814,1,0,1
2022-08-01,29.45110335277278,83.05604326407772,1949.176087993849,290.31567558452224,0.774988018710193,82.01048916185749,36.33249500943839,1009.8920375814333,50.295881094462615,11.187675199942648,Sandstone,Clay,0.07457369280451365,0.7193354993926756,1.9573540107734644,0,38.98848202862963,0,0,0
2016-12-02,26.35174295247792,83.93222411597212,1489.2821748950732,200.79379273466046,25.919936248011066,70.46432597022702,32.32914181370694,961.6256106979342,36.14041491722455,44.67887448184961,Limestone,Silty,0.9801193302048605,0.27993091456691865,5.706983128450332,0,48.341549834799835,0,0,0
2016-04-16,29.113801215161658,81.67007335378827,2497.0262996637543,318.02748070608214,-4.185528255971327,68.43571751740663,18.8783093377971,1047.3883388624615,77.81005956544037,17.305096973703883,Shale,Sandy,0.20428137052273565,0.3788975167766607,6.43011177300481,0,21.67086715624198,0,1,0
2021-11-16,27.591619615199118,84.15772665671398,1857.94468718544,366.61669895047214,31.197811069027473,82.81390501286502,21.520755767968787,915.5580248813909,81.17762423489029,14.548408784225243,Shale,Silty,0.1492404486142106,0.08267879044549786,6.451051776890911,0,60.259996778062245,0,1,0
2007-08-21,27.309032407810093,83.07542483243842,2705.727597378345,11.450256279232962,8.670896356274136,93.5248781436195,41.89926563258194,1083.5771098790897,16.76024479222645,17.99922161373091,Sandstone,Sandy,0.08085775985568533,0.7067558030162132,5.517323487340674,0,66.81145024185889,0,0,0
2007-02-03,26.572170529057026,83.48496165799219,2930.8291961557284,44.93140055875505,0.274519773865582,45.057701701299365,33.139256570894545,995.6405096171773,52.224406567698864,32.65761377578731,Sandstone,Loamy,0.5104278410560954,0.4456153675457887,6.685682757249185,0,1.5578592979666461,0,1,0
2015-10-26,27.904842933157962,81.47215388974728,869.0879628037125,47.24272020353959,2.4020029325288554,48.376260713393044,1.1717636635294404,1046.85703254453,85.99377517301527,38.18673648470426,Limestone,Loamy,0.067538150641546,0.536629875745483,5.64368369950469,0,18.86453890855734,0,1,0
2019-10-16,28.649445588517988,82.74319195847788,1487.0693791390663,115.96690263166737,38.34104793287803,97.76250911474507,10.17287927609052,1040.932318550754,62.45266337335566,15.683779760589356,Shale,Sandy,0.8776661497409665,0.3001056015001362,6.227872242601203,0,42.91705679360578,1,0,0
2007-12-04,27.05466452481379,83.17018486706804,2162.452563095077,213.49521961365699,29.822368803287382,69.79823659328635,14.31489691682965,935.6501698249062,48.09710692286845,11.157966196830351,Limestone,Sandy,0.20154601734815736,0.3894851481852898,2.273120956759472,1,63.23834732007154,0,1,0
2018-07-15,28.14609596504146,82.9454733790829,1263.7218885008742,401.8249496462772,5.704238800138009,86.62159636350502,18.27433507815145,1076.0186551918955,89.80615712425501,29.896577291737298,Basalt,Silty,0.9171502070040745,0.15465462271382602,4.579011616465653,0,60.461364935544914,0,0,0
2017-02-04,28.49656460577652,84.57596855712283,1167.5808443037379,175.54951749977872,38.3559809558325,29.941258474339815,28.844686169730448,946.540258839692,96.64878999577199,8.15683632669253,Limestone,Loamy,0.8578325469453952,0.03534812125055653,1.3490485009744553,0,8.426405328260023,0,0,0
2023-07-25,28.55560908507643,84.49136332246277,2534.346401572092,8.738894190302382,1.3052951798144594,38.536767189635924,18.325529818619334,938.1134642734368,23.52741041346861,34.64147473805754,Shale,Loamy,0.039869680614666,0.6256565273570226,2.1976405812560262,0,20.174827632971127,0,0,0
2005-01-10,25.2598304906559,84.85492028938435,2950.946172646857,241.68092647586448,28.00872453556486,45.24447044757363,41.250595819496496,1004.1283716658932,18.27961366754688,42.55788398204429,Sandstone,Silty,0.5758052575992327,0.054950740725329905,3.9833315689579187,0,41.38162903531052,0,0,0
2022-05-19,29.298739028425334,83.33714003003494,2434.5083281187035,498.314297712311,24.55328320835561,38.523980149096076,23.69177894185212,1096.9093362121448,86.48297692463599,57.01848430831922,Basalt,Sandy,0.18226087594032092,0.536418916005045,3.1985231552714546,0,88.64673826095546,1,0,1
2020-03-21,27.29126657382524,84.85957065062843,1809.1915570102838,174.51049782745955,31.966454757350952,89.58223126814792,25.10893835261325,962.6789099710977,24.294949650563545,12.861744157586669,Shale,Clay,0.13620270568145798,0.050597538546613974,6.2486808839601125,0,78.98258503259984,0,1,0
2019-07-25,26.312080408481073,84.16239000015955,1606.2780798632868,480.6272593836574,12.176442430294266,56.03591762732784,21.369459257332156,1092.8902407804192,84.78385890619872,28.832109266157726,Sandstone,Clay,0.5157050269128476,0.7437737809013244,1.3701326126476985,1,42.820690873955634,0,1,0
2014-09-05,26.208822537398408,81.3541607016998,1849.1193013259124,50.67256556821131,13.082595623984936,95.82823955825248,15.523317519625657,987.0182399257176,30.118704267849317,19.118799168112076,Granite,Silty,0.1909227019459917,0.057532845123097975,4.487611318449833,0,91.07265830747234,0,0,0
2016-09-16,27.415070564219754,82.13717834775649,1657.0992554693396,86.54982895265239,23.105515829925544,38.91901997936145,36.24000594923672,1066.935150962746,1.9186645930273305,16.984670090024697,Basalt,Loamy,0.45169118745674997,0.9515456800476093,2.6971145386684765,0,76.50492081955255,0,1,0
2014-06-09,29.434157697344794,81.19196221094505,1757.2201419641701,362.06103507285417,12.919259063434975,13.352016723708905,11.478149332468385,1005.9968699470631,42.19391587168329,33.57385930067818,Limestone,Clay,0.05269997202027721,0.45627919557436747,2.1056279465750243,0,55.44617581349854,1,0,1
2013-04-23,26.891737908413234,80.02098580415283,1008.6326263230692,250.60622448535312,-3.1392098284004684,22.425527771502423,34.474490717574696,941.0522444933931,4.036712119176622,12.889173824477265,Sandstone,Clay,0.470561355194854,0.26746279283161845,0.7361641692087703,0,10.409282771569705,0,0,0
2024-08-15,28.748628733917716,80.94024376573455,2759.354873273319,382.560901732943,27.83686143152832,29.536338935334246,26.48530748104322,1075.9986481622432,20.79911752944117,5.847834576181903,Limestone,Silty,0.17039671462029893,0.16090487740620896,4.9641099453852515,0,45.525715311820235,0,0,0
2005-12-22,25.484093654936093,80.02030293143437,2386.3375038081704,431.77917251444495,23.84257283748072,67.59727307053154,5.113161727829329,914.3932490715928,47.93617635554364,13.917455683156252,Limestone,Clay,0.11592836887062186,0.49329076700314434,2.969688518947158,0,77.40856887059934,0,0,0
2020-08-25,27.38028351075531,83.59919230675246,2202.44355673305,125.54243803051729,14.067076574019147,26.297910702498115,0.8983623274994412,1036.550893443054,3.849531197587752,23.45336945462743,Sandstone,Silty,0.08353940596316378,0.5916718440847795,5.864168685407508,0,10.083739451396989,0,1,0
2016-11-19,29.958430701963678,82.127671488606,2874.812427436183,341.41458521987096,8.627330239605376,44.334867155962556,8.47218108190851,1066.1516923605398,3.321474317432105,5.603524537627123,Granite,Clay,0.6381091874454408,0.0496384170948192,5.415867608165533,0,11.816052941485633,0,1,0
2014-08-16,28.852189013961684,81.5628736353893,1210.9858297820952,303.80061831687806,9.432662724731575,81.58481417219632,38.051044284931656,1066.4050933855,15.514748125017874,52.14235479141019,Basalt,Silty,0.0646072738545087,0.9326448988567981,3.0523989306945163,0,86.2662109804044,0,0,1
2010-02-23,26.052642442203066,83.80860445547594,702.8985272340356,430.76751459606555,28.346288067030848,21.228311361524728,19.229878113594516,1031.0598232157352,46.275352529328906,37.096456868738976,Granite,Silty,0.5821964807583613,0.39200729469499274,1.7951593362735156,0,31.610523769800547,0,0,1
2022-12-30,27.507207368489553,84.16243387309822,2565.3466508883293,215.05195030494133,27.812239554079426,17.243212447112022,40.24382547945389,950.1994791073075,97.40169471564501,6.493661973992623,Shale,Clay,0.07871136442863069,0.7883376735885567,5.55400429372158,0,78.20802969113105,0,0,0
2015-10-25,26.168123818242833,84.8764976932494,2996.042409123137,25.935215355329998,31.851328915356255,58.59732067402564,25.095290763545236,1006.3333495378523,9.341433302833302,17.573792885537138,Granite,Sandy,0.49216223346772303,0.3579612766989466,0.6436072056525578,0,22.560163631327,0,0,0
2022-09-17,27.047804636312545,83.2100679233762,1946.0810950504986,287.093063636256,29.298119270624902,72.82621173824617,1.6373314162082542,1025.9072631032766,62.19602931069246,41.53805252790234,Granite,Sandy,0.22973996087088155,0.4122924457815922,2.9157170192904664,0,56.43209794144172,0,1,0
2022-03-29,28.900420118674823,82.30764479270026,647.0234697817046,479.43915955922887,29.10748909477293,91.98578694646667,42.30491874011973,1077.9388706210373,49.707322757152596,6.646688065008768,Granite,Clay,0.14154040984027016,0.05976269348512864,5.474145722200478,0,80.30535757374693,1,1,1
2013-07-21,28.85612407645202,81.52632150803719,2451.170100387353,7.315589752611706,6.329795532494423,69.57790056668978,46.81317178166583,931.933604138859,6.015526841205288,25.733121020257688,Limestone,Loamy,0.96044036315127,0.37344809748919316,1.162994994278828,1,9.510808232993007,0,0,0
2012-11-11,26.140501889511924,81.11159104607113,684.3726221146039,120.12899421122731,-0.4274350430556275,95.15609900004411,3.7107601154143133,992.9838831337405,3.4141881588066636,10.316559860855445,Limestone,Clay,0.34842801401486034,0.26583402971552395,3.5970248180333675,0,56.063484751323344,0,0,0
2018-03-19,29.6111165907743,81.06462975241301,1850.034965648203,158.03389498206,29.278851971620774,32.00734386538056,10.417533405930717,966.6271874654436,22.18361008740779,26.537947671501357,Sandstone,Loamy,0.32415071124072425,0.7843960218488472,5.482688540093929,0,46.50776407575285,0,0,0
2023-01-18,27.962840913824135,82.045946873599,1193.8311855263178,382.9194439454878,-0.5621891154911198,40.76391415016554,35.777646013221634,985.5424759178238,68.47507769159877,58.24118306761512,Limestone,Clay,0.9718956541261508,0.2147993726156724,0.16672643481195193,0,44.59622449812949,1,0,1
2021-08-18,26.899621454810074,84.95893177643966,2787.5669514809883,161.63846123408092,39.19501323827409,85.53787105980939,49.858777128069434,936.6098658259332,96.23883093786927,30.02543662852455,Sandstone,Sandy,0.7542886963166915,0.9637783393047339,5.21069709143384,0,38.903194797353635,0,0,0
2022-01-30,27.509677903904304,80.00426848718702,1628.3280331487124,119.54193159815696,34.379017035250314,82.99484383953552,43.81518619084669,943.4861770911443,55.60777372531287,38.75339009754837,Granite,Sandy,0.5961967078942423,0.7292733846712278,1.849939953608432,0,62.248161354880715,0,0,0
2023-10-12,28.02535626718872,80.986029486155,2746.1583711963835,324.27900723352053,19.005772086453423,69.84013232531714,4.947393049709714,1053.9697877026258,4.5772282480622035,27.464338339893132,Limestone,Silty,0.19663943772359205,0.5729155617329884,5.321291526755676,0,66.6237383733953,0,0,0
2020-08-17,27.799452659228926,80.94196491201787,1247.7027131364189,23.2026444804998,10.848260429597264,55.542187529037214,30.36185471399571,995.6752667141227,25.797549577129807,22.326166868721273,Limestone,Loamy,0.6245451232823788,0.43471197193659095,2.9326950153722278,0,65.12857951284568,0,1,0
2017-12-03,27.43202517768089,83.58559742766147,1468.4064595533782,85.29842997937348,18.707936617634303,11.594025358043416,33.260185075756205,1002.8294419455159,94.2322280227045,38.58409337823992,Shale,Loamy,0.7936387905525419,0.6450919503791036,0.15994443234674072,0,11.911898907709839,0,1,0
2007-03-12,27.524664020447002,81.76242363799031,2867.797970617701,204.01511433472186,28.043582489651683,35.23995616634191,31.541604396038053,1079.4956214032886,1.2520537883603966,39.140241019938784,Basalt,Silty,0.8648789170974819,0.9584303718072376,3.9512879309941074,0,33.3572786214088,0,1,0
2014-07-18,25.88205955213943,82.2863040229591,1003.2861273290885,177.79998117001554,29.03484903522765,24.250375498559563,28.403013230586083,947.9959247253195,60.225164722104076,38.84332061643898,Basalt,Loamy,0.8658856317815382,0.9863037284436736,4.4727608277016655,0,46.67233010775893,0,0,0
2008-01-02,29.063664521523396,80.74312065234952,1946.2528791278628,173.5829095916816,-1.6850300607537068,14.605733507391768,14.610194927085695,965.8543109117677,17.891791283193616,6.47497356439211,Granite,Clay,0.09338685193126117,0.0308333072842093,1.2001320553090786,0,96.01197787554703,0,0,0
2010-09-17,27.708801599705076,82.02498519438474,1471.2758214002783,54.27750655983088,31.218434270266776,79.84717473198485,33.42530835330555,961.7232747139375,6.621110197781011,43.30916968830439,Granite,Clay,0.2803888125594052,0.5311799766434361,3.565313766182169,0,67.91838112334277,0,0,0
2015-09-14,25.655399308523517,80.51599905952918,2435.4172126718186,180.4200097248983,23.867368676732,21.81808924783857,36.422563298076895,1031.8476285118056,25.443623649526625,42.170965265731084,Basalt,Loamy,0.48095665663206055,0.4879548244175368,5.3588645971727,0,48.221110549175265,0,0,0
2022-03-06,28.83078550791389,82.66521643944291,823.2409279283935,398.99638599570136,-3.1739173742658733,42.16716035039783,28.78831003279416,1012.4901436974177,93.69883635676861,8.857353473435488,Sandstone,Loamy,0.47429006978625765,0.8490657468688725,0.45594783429684416,0,64.14231764339199,0,0,0
2010-03-20,29.662219891886753,80.48969182691428,1593.0374225116711,206.9221008986976,9.092254261620562,97.97111897179852,24.857776324238646,994.3089244776938,76.17591302701851,15.459161424908455,Sandstone,Loamy,0.48661419760507607,0.8700497049125508,5.992881787474145,0,74.88680502430206,0,0,0
2024-04-08,29.73653449618481,83.95254190586579,2247.3315671131577,293.0855924078425,17.978861591244215,46.82380828365872,10.95152742518724,1033.5968677129486,17.122003424211485,33.61933420019149,Basalt,Sandy,0.9376058342624523,0.6445209103048006,2.4625120193284724,0,56.11950090597608,0,1,0
2006-11-18,26.845088662055865,82.83300858770245,1517.5405875153995,81.78970465865876,3.480317149246373,22.73557502985334,27.236201649950548,996.7837286941009,6.570297084175813,24.842815029848225,Shale,Silty,0.39823068231273506,0.540217932695494,6.770674598430229,0,89.56579576713094,0,0,0
2011-05-10,25.67758436780377,83.61983936886759,646.3293481884417,34.85568173428805,1.9858237993549634,72.07861388059123,6.412523326788327,1063.1914712713467,49.31460929125594,36.68090922165685,Limestone,Silty,0.8143736846941598,0.047880665473645556,5.758813467441271,0,38.79831822877391,0,0,0
2018-06-03,27.591998133165326,82.09258193326342,2262.78065333836,439.97802096578033,-4.357347593120206,82.89475371901376,3.635799574388882,982.0486254336658,5.266106296302064,46.82272079222366,Shale,Clay,0.4764676896013804,0.8335881085474561,5.306133111185801,0,75.82641947593162,1,0,1
2024-08-31,25.563046146746103,81.90745646621113,1757.9958192124577,165.6862980729794,36.01977850530663,35.12356273649499,38.892559784554784,1078.1215219974622,40.405966533117166,35.14339076958071,Shale,Loamy,0.43546476570185577,0.10377224218617087,1.1069418759891496,0,5.253744972953022,0,0,0
2017-03-13,29.669937092563085,80.49104444524431,528.2717167002513,175.16861653406636,-2.475142023641572,82.84159075004366,33.81363161460092,923.9260067121286,80.02512725895707,30.243822548765014,Shale,Sandy,0.9437996804145468,0.756385026105671,3.5097532409584304,0,23.98048348241666,0,0,0
2014-03-02,25.91789813677573,82.61927803521411,2031.6397380709327,438.8439247394292,11.470513965881306,34.43689708595653,32.451610500918385,918.7896163499619,50.06634948172315,19.500608285316112,Limestone,Silty,0.2989837796219279,0.40237593824311846,2.396885308464031,0,49.302600829225476,0,1,0
2010-10-13,26.26382929975582,82.57251082428546,2799.7025563219663,353.88567445437195,4.259723677217048,72.38006543313732,46.406386229437814,1031.140303122845,89.68407090705202,38.85203290497884,Sandstone,Loamy,0.30031019297550765,0.5395209282695287,5.574228572705139,0,97.39607914782944,0,0,1
2009-03-29,27.033182634424854,82.34051022224803,777.5648705292224,378.13135549380644,28.346489599331257,21.232325758911887,19.03863581355395,977.9411737069529,79.12573421874602,50.49709835746918,Sandstone,Sandy,0.8439579954974337,0.1594872525628135,2.31702110367669,0,73.2854501777339,0,1,1
2005-02-14,26.91582234279563,83.70259182341225,1976.6780875229224,341.00174208383135,26.823309586669048,48.504065389176816,19.986601075387235,991.1428714421438,55.52685937881412,19.431969421997998,Sandstone,Loamy,0.44648859771857574,0.0646848575384279,4.770391858727127,0,2.1878358045593016,0,0,0
2020-11-27,28.973314461989446,84.16252200016177,2321.672204406576,52.89612239576819,31.280008538289145,56.84445506490005,20.687345228662274,1039.20372881888,79.04041401827597,48.34773445497312,Shale,Silty,0.610028767889919,0.8715411113321972,3.1403977020307114,0,73.73751643041423,1,0,0
2021-09-05,27.281584102754813,83.75394837474254,676.9341753507636,478.99791052811383,22.756373556024315,75.27552196142251,23.26415453382597,942.907876614175,9.486661156785114,27.968416162931018,Granite,Sandy,0.0669192330891174,0.14150095187386258,5.371845455868419,0,19.749438826142185,0,1,0
